"ID","SEASON","EPISODE","SPEAKER","SENTENCE","STARTING TIMESTAMP","ENDING TIMESTAMP","LAUGH"
"7531","6","5","Penny","I just thought I'd stop by and say hello.","00:06:01,881","00:06:04,382",False
"7532","6","5","Leonard","Oh, what a nice surprise. Oh. I don't think you've ever seen my lab before.","00:06:04,384","00:06:08,302",False
"7533","6","5","Penny","No, I know. It's long overdue. So, what ya doing? Better not be building a robot girlfriend.","00:06:08,304","00:06:14,892",True
"7534","6","5","Leonard","No. Although Howard was making some real strides in that area until he met Bernadette.","00:06:14,894","00:06:20,514",True
"7535","6","5","Leonard","Now the Lisatronic 3000 just sits in a box waiting for the phone to ring.","00:06:22,268","00:06:26,070",True
"7536","6","5","Leonard","No, it's a nitrogen laser. It'll cook your eyeball like a soft-boiled egg.","00:06:33,729","00:06:38,416",True
"7537","6","5","Penny","Oh. You might want to put a sign on it.","00:06:38,418","00:06:40,785",False
"7538","6","5","Leonard","Yeah. It's a front-projected holographic display combined with laser-based finger tracking. Here, I'll show you. We'll just put this pencil over here.","00:07:10,116","00:07:20,291",False
"7539","6","5","Leonard","You know, there's a foundational idea in string theory that the whole universe may be a hologram.","00:07:43,482","00:07:48,736",False
"7540","6","5","Leonard","Well, the holographic principle suggests that what we all experience every day in three dimensions may really just be information on a surface located at the farthest reaches of our cosmos. So it's possible that our lives are really just acting out a painting on the largest canvas in the universe.","00:07:57,363","00:08:24,388",False
"7541","6","5","Leonard","No, no. It's kind of crazy. I've never fooled around in the lab before.","00:08:51,250","00:08:56,387",False
"7542","6","5","Leonard","No. I did have a shot with the Lisatronic, but the extension cord wasn't long enough.","00:08:57,673","00:09:02,810",True
"7543","6","5","Raj","Before I forget, I'd like your opinion on the menus I've prepared for the Halloween party. The theme is ""food that goes bump in the night.""","00:09:07,682","00:09:17,724",True
"7544","6","5","Sheldon","I'm sorry, but these are just ordinary foods with the names bent into tortured puns. The dishes themselves are in no way Halloweenie.","00:09:37,929","00:09:46,520",False
"7545","6","5","Howard","That reminds me, I was thinking about wearing my NASA jumpsuit as a costume. But then I realized everyone would be, like, ""Where's your costume? Why are you wearing your work clothes, you nut?""","00:10:00,118","00:10:08,125",False
"7546","6","5","Howard","Boy, it's nice to sleep in a bed with gravity again. Did I tell you about the night my retainer floated out of my mouth and into the air lock?","00:10:28,630","00:10:37,154",True
"7547","6","5","Bernadette","Howie, I know you went to space. I'm incredibly proud of you. But you might want to try and not bring it up every minute.","00:11:17,113","00:11:23,851",True
"7548","6","5","Bernadette","Tonight at dinner you went on about it for an hour straight.","00:11:26,539","00:11:29,690",False
"7549","6","5","Howard","What was I supposed to talk about? We were eating at Johnny Rockets.","00:11:29,692","00:11:34,411",True
"7550","6","5","Howard","So, I did this amazing thing and I'm never allowed to mention it?","00:11:39,051","00:11:45,055",False
"7551","6","5","Howard","I love you, too. I can't tell you how many times I dreamed I was in bed here with you when I was... you know. What, I can't even point?","00:11:57,886","00:12:15,919",True
"7552","6","5","Leonard","Yeah. Oh, uh, you don't have on any jewelry, do you?","00:12:37,672","00:12:40,139",False
"7553","6","5","Leonard","Sometimes I like to turn this on and pretend I'm the super villain Magneto.","00:12:59,110","00:13:04,497",True
"7554","6","5","Leonard","But what I really am is a very smart scientist who understands the mechanics of the universe and is wearing the sexy black underwear you bought him.","00:13:08,086","00:13:15,441",True
"7555","6","5","Sheldon","A Tardis makes no sense. It's a time machine from a science-fiction show. It has nothing to do with Halloween. That being said, if you don't get a Tardis, you stink and your party stinks.","00:13:27,689","00:13:38,447",True
"7556","6","5","Raj","Oh, Howard, I've got a party to plan. Don't make me pull it out of you.","00:14:09,380","00:14:14,116",False
"7557","6","5","Sheldon","We seem to have different approaches here. I was going for helpful honesty. I have no idea what you're doing.","00:14:27,231","00:14:34,904",True
"7558","6","5","Sheldon","Okay. If you think being nice will get him to shut up, I'll try it.","00:14:38,026","00:14:41,544",True
"7559","6","5","Howard","You know what, guys? Never mind. I just won't talk about the greatest achievement of my life ever again.","00:14:44,014","00:14:50,303",True
"7560","6","5","Sheldon","What if we were to go as dinner table favorites salt and pepper?","00:15:04,501","00:15:10,106",True
"7561","6","5","Amy","You know salt makes me retain water and my cousin William was ground to death in a pepper factory accident.","00:15:10,108","00:15:16,412",False
"7562","6","5","Amy","How about Raggedy Ann and Andy? I loved them growing up.","00:15:18,114","00:15:20,466",False
"7563","6","5","Sheldon","No, I don't think so. Those dolls represent three things I do not care for: clowns, children and raggediness.","00:15:20,468","00:15:26,956",True
"7566","6","5","Bernadette","Come on, Howie, that's like the funniest thing I've ever said in my life. What do you say? You ready to go?","00:16:14,604","00:16:20,393",False
"7567","6","5","Howard","To tell you the truth, I'm not really in the mood.","00:16:20,395","00:16:24,146",False
"7568","6","5","Bernadette","What are you talking about? It'll be fun. All your friends'll be there.","00:16:24,148","00:16:28,017",False
"7569","6","5","Howard","Yeah, some friends. They all think I'm boring. Maybe you should go without me.","00:16:28,019","00:16:31,704",False
"7570","6","5","Bernadette","No, if I'm there alone, people might think I'm just a really short person from <i>Avatar.</i>","00:16:31,706","00:16:37,893",False
"7571","6","5","Bernadette","Hey, I just spent the last three hours coloring myself blue. I'm gonna be washing paint out of my Smurf for a month!","00:16:40,381","00:16:48,220",False
"7572","6","5","Penny","I thought we said in the car, no accents?","00:17:20,705","00:17:23,456",True
"7573","6","5","Raj","Can you believe Stuart's walking around taking credit for this party?","00:18:15,675","00:18:19,261",False
"7574","6","5","Raj","What do you mean ""who cares""? Look at what I pulled off here. The deejay's on fire, there's a Tardis photo booth in the back room, and, oh, my God, the food! Stuart wanted Kraft Draculoni and cheese.","00:18:20,965","00:18:32,224",True
"7575","6","5","Howard","You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!","00:18:32,226","00:18:38,647",True
"7576","6","5","Howard","No, I'm not. They're all being rude. And you're being rude.","00:19:03,441","00:19:06,742",False
"7578","6","5","Howard","Then why are you trying to take this away from me? Being an astronaut is the coolest thing I'm ever gonna do. If I stop talking about it, then I'm just...","00:19:28,115","00:19:40,709",False
"7579","6","5","Bernadette","Plain old Howard Wolowitz is the best guy I know.","00:19:47,318","00:19:51,570",False
"7580","6","7","Wil","Hi, Sheldon. Thanks for having me. I'm happy to be here.","00:00:53,945","00:00:57,080",False
"7581","6","7","Amy","Sorry, Sheldon, you were brilliant as always. Wil, that was a little wooden.","00:00:59,702","00:01:04,755",True
"7582","6","7","Sheldon","So, Wil, what do you have for us first?","00:01:21,056","00:01:23,740",False
"7583","6","7","Wil","Well, this is an exciting one. This is the flag of the United Federation of Planets. Now what's interesting about this flag... Cut.","00:01:23,742","00:01:30,063",True
"7584","6","7","Amy","It's called ""Fun with Flags."" They're not at half-mast, nobody died. Let's try and keep it upbeat.","00:01:32,751","00:01:39,840",True
"7585","6","7","Amy","You'll have to forgive me. This is my first time directing, I just want it to be good.","00:01:55,657","00:02:00,077",False
"7586","6","7","Sheldon","So, Wil, what do you have for us first?","00:01:21,056","00:01:23,740",False
"7587","6","7","Wil","Well, this is an exciting one. This is the flag of the United Federation of Planets.","00:01:23,742","00:01:28,095",True
"7588","6","7","Sheldon","Oh, none that I could see. I saw a man who loved flags almost as much as I do. I got goose bumps.","00:02:48,961","00:02:56,166",True
"7589","6","7","Sheldon","He reminded me of a young William Shatner.","00:02:59,471","00:03:02,089",True
"7590","6","7","Wil","Listen, Sheldon, I'm really happy to do this for you, but not if she's gonna be a huge pain in the ass the whole time.","00:03:02,091","00:03:08,045",False
"7591","6","7","Amy","You gonna let him speak to me like that?","00:03:08,963","00:03:11,098",False
"7592","6","7","Amy","I don't care for your friend, he's being rude to me. You need to ask him to leave.","00:03:43,014","00:03:47,684",False
"7593","6","7","Sheldon","Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him.","00:03:47,686","00:03:57,427",False
"7595","6","7","Sheldon","You are the <i>best.</i> I'll see you at dinner tonight?","00:04:03,084","00:04:07,370",False
"7596","6","7","Amy","You sure you wouldn't rather have dinner with your friend Wil Wheaton?","00:04:07,372","00:04:10,240",True
"7597","6","7","Sheldon","Come to think of it, I would! You, little lady, are on fire.","00:04:10,242","00:04:16,446",True
"7598","6","7","Bernadette","Every time we eat dinner here, your mother refuses to let me help with the dishes.","00:04:46,913","00:04:50,266",False
"7599","6","7","Howard","Don't take it personally. She likes doing them by herself so she can lick the plates with no one looking.","00:04:50,268","00:04:55,888",True
"7600","6","7","Howard","Yeah, let me just grab a couple of fresh turtlenecks.","00:04:57,725","00:05:01,444",True
"7601","6","7","Bernadette","I don't understand why you keep your stuff here when there's plenty of room at home.","00:05:01,446","00:05:05,598",False
"7602","6","7","Howard","You know, it's kinda late. Why don't we just spend the night here?","00:05:31,726","00:05:34,543",False
"7603","6","7","Bernadette","Do you? You said when you got back from space you were gonna move into my apartment, but half the time we stay here.","00:05:37,381","00:05:42,602",False
"7604","6","7","Mrs","Oh, good! I got that new stain stick to try out!","00:05:52,831","00:05:56,249",True
"7605","6","7","Howard","Thank you! I only put it on the list two weeks ago! Okay, I see what you're getting at. How about this weekend I'll box up all my things and move them to our place.","00:05:58,669","00:06:13,850",False
"7606","6","7","Howard","The lightsabers are gonna look great in the living room.","00:06:15,270","00:06:17,937",False
"7607","6","7","Howard","Let go of whatever piece of food you're holding!","00:06:26,114","00:06:30,283",True
"7608","6","7","Leonard","Hey, look who's out after dark, like a big boy.","00:06:38,375","00:06:40,626",True
"7609","6","7","Sheldon","I was out raising heck with Mr. Wil Wheaton. Four hours more and we would have closed down the HomeTown Buffet.","00:06:40,628","00:06:49,051",False
"7610","6","7","Sheldon","Yeah, I did, but then Wil called Amy a pain in the A-S-S. She got huffy and left, then Wil and I headed out to dinner. That place really did remind me of my hometown. Because there we also have a HomeTown Buffet.","00:06:50,588","00:07:06,085",True
